date,close
2020-07-16,2007.17
2020-07-17,1990.31
2020-07-20,2007.57
2020-07-21,2016.77
2020-07-22,1986.83
2020-07-23,1968.20
2020-07-24,1970.04
2020-07-27,1974.35
2020-07-28,1986.71
2020-07-29,1995.85
2020-07-30,2003.72
2020-07-31,1973.04
2020-08-03,1943.84
2020-08-04,2001.12
2020-08-05,2025.29
2020-08-06,2038.33
2020-08-07,2049.31
2020-08-10,2043.63
2020-08-11,2076.19
2020-08-12,2077.06
2020-08-13,2081.81
2020-08-14,2100.96
2020-08-17,2128.22
2020-08-18,2127.52
2020-08-19,2172.94
2020-08-20,2127.56
2020-08-21,2105.43
2020-08-24,2138.20
2020-08-25,2131.66
2020-08-26,2110.40
2020-08-27,2108.53
2020-08-28,2101.51
2020-08-31,2048.41
2020-09-01,2066.96
2020-09-02,2041.42
2020-09-03,2032.93
2020-09-04,2063.27
2020-09-07,2032.34
2020-09-08,2058.78
2020-09-09,2084.72
2020-09-10,2072.48
2020-09-11,2065.55
2020-09-14,2039.98
2020-09-15,2038.21
2020-09-16,2012.92
2020-09-17,2003.65
2020-09-18,2010.82
2020-09-21,2005.68
2020-09-22,2016.79
2020-09-23,2062.48
2020-09-24,2062.21
2020-09-25,2074.22
2020-09-28,2110.64
2020-09-29,2141.05
2020-09-30,2116.00
2020-10-01,2064.09
2020-10-02,2042.78
2020-10-05,2085.00
2020-10-06,2080.64
2020-10-07,2108.23
2020-10-08,2084.05
2020-10-09,2041.75
2020-10-12,1991.87
2020-10-13,1974.04
2020-10-14,1963.14
2020-10-15,1957.18
2020-10-16,1973.87
2020-10-19,1966.65
2020-10-20,1950.20
2020-10-21,1953.89
2020-10-22,1950.16
2020-10-23,1964.65
2020-10-26,1923.62
2020-10-27,1899.59
2020-10-28,1893.79
2020-10-29,1843.12
2020-10-30,1844.24
2020-11-02,1843.69
2020-11-03,1834.86
2020-11-04,1826.27
2020-11-05,1829.26
2020-11-06,1835.49
2020-11-09,1851.02
2020-11-10,1830.26
2020-11-11,1877.79
2020-11-12,1866.53
2020-11-13,1862.08
2020-11-16,1877.87
2020-11-17,1920.17
2020-11-18,1908.09
2020-11-19,1929.04
2020-11-20,1913.84
2020-11-23,1946.21
2020-11-24,1921.83
2020-11-25,1906.93
2020-11-26,1901.99
2020-11-27,1881.24
2020-11-30,1855.99
2020-12-01,1858.15
2020-12-02,1866.25
2020-12-03,1850.87
2020-12-04,1847.41
2020-12-07,1860.10
2020-12-08,1855.42
2020-12-09,1859.99
2020-12-10,1823.94
2020-12-11,1831.29
2020-12-14,1806.11
2020-12-15,1796.54
2020-12-16,1780.33
2020-12-17,1764.53
2020-12-18,1742.22
2020-12-21,1758.61
2020-12-22,1724.27
2020-12-23,1709.60
2020-12-24,1703.99
2020-12-25,1706.65
2020-12-28,1724.23
2020-12-29,1741.16
2020-12-30,1719.74
2020-12-31,1721.08
2021-01-01,1709.73
2021-01-04,1707.38
2021-01-05,1714.86
2021-01-06,1705.62
2021-01-07,1678.61
2021-01-08,1682.03
2021-01-11,1632.22
2021-01-12,1652.29
2021-01-13,1661.92
2021-01-14,1661.19
2021-01-15,1649.11
2021-01-18,1644.17
2021-01-19,1652.76
2021-01-20,1672.84
2021-01-21,1680.22
2021-01-22,1658.67
2021-01-25,1690.08
2021-01-26,1684.57
2021-01-27,1708.05
2021-01-28,1713.03
2021-01-29,1738.54
2021-02-01,1754.35
2021-02-02,1770.32
2021-02-03,1789.25
2021-02-04,1796.18
2021-02-05,1806.86
2021-02-08,1851.83
2021-02-09,1817.98
2021-02-10,1817.54
2021-02-11,1810.32
2021-02-12,1816.85
2021-02-15,1812.91
2021-02-16,1787.47
2021-02-17,1774.11
2021-02-18,1792.07
2021-02-19,1779.72
2021-02-22,1766.74
2021-02-23,1791.66
2021-02-24,1800.95
2021-02-25,1760.89
2021-02-26,1749.33
2021-03-01,1747.57
2021-03-02,1724.89
2021-03-03,1700.59
2021-03-04,1699.73
2021-03-05,1707.90
2021-03-08,1678.09
2021-03-09,1672.58
2021-03-10,1683.83
2021-03-11,1649.89
2021-03-12,1607.40
2021-03-15,1604.69
2021-03-16,1638.81
2021-03-17,1638.63
2021-03-18,1635.46
2021-03-19,1632.75
2021-03-22,1604.18
2021-03-23,1615.11
2021-03-24,1612.97
2021-03-25,1618.16
2021-03-26,1630.62
2021-03-29,1618.30
2021-03-30,1604.20
2021-03-31,1600.50
2021-04-01,1600.00
2021-04-02,1611.74
2021-04-05,1598.59
2021-04-06,1613.22
2021-04-07,1612.78
2021-04-08,1611.06
2021-04-09,1613.80
2021-04-12,1608.81
2021-04-13,1604.86
2021-04-14,1623.15
2021-04-15,1616.04
2021-04-16,1638.01
2021-04-19,1625.30
2021-04-20,1606.25
2021-04-21,1594.37
2021-04-22,1582.70
2021-04-23,1584.52
2021-04-26,1586.16
2021-04-27,1567.50
2021-04-28,1584.88
2021-04-29,1570.77
2021-04-30,1592.74
2021-05-03,1608.96
2021-05-04,1568.02
2021-05-05,1556.08
2021-05-06,1571.61
2021-05-07,1560.78
2021-05-10,1566.20
2021-05-11,1570.00
2021-05-12,1585.40
2021-05-13,1606.59
2021-05-14,1582.36
2021-05-17,1577.97
2021-05-18,1580.29
2021-05-19,1570.08
2021-05-20,1532.41
2021-05-21,1515.58
2021-05-24,1534.62
2021-05-25,1530.34
2021-05-26,1514.54
2021-05-27,1527.36
2021-05-28,1539.63
2021-05-31,1527.35
2021-06-01,1544.79
2021-06-02,1544.43
2021-06-03,1543.73
2021-06-04,1525.49
2021-06-07,1503.56
2021-06-08,1519.68
2021-06-09,1480.53
2021-06-10,1486.09
2021-06-11,1501.40
2021-06-14,1496.39
2021-06-15,1475.84
2021-06-16,1460.72
2021-06-17,1436.65
2021-06-18,1422.98
2021-06-21,1424.11
2021-06-22,1446.10
2021-06-23,1438.89
2021-06-24,1431.76
2021-06-25,1403.31
2021-06-28,1406.14
2021-06-29,1415.64
2021-06-30,1391.09
2021-07-01,1422.38
2021-07-02,1434.38
2021-07-05,1473.58
2021-07-06,1467.64
2021-07-07,1493.43
2021-07-08,1512.39
2021-07-09,1521.95
2021-07-12,1528.66
2021-07-13,1507.31
2021-07-14,1528.31
2021-07-15,1517.14
2021-07-16,1542.22
2021-07-19,1517.94
2021-07-20,1519.20
2021-07-21,1520.66
2021-07-22,1496.20
2021-07-23,1505.16
2021-07-26,1536.21
2021-07-27,1554.67
2021-07-28,1571.54
2021-07-29,1566.40
2021-07-30,1553.67
2021-08-02,1543.60
2021-08-03,1536.79
2021-08-04,1549.83
2021-08-05,1573.08
2021-08-06,1559.94
2021-08-09,1544.54
2021-08-10,1545.10
2021-08-11,1560.61
2021-08-12,1548.10
2021-08-13,1548.69
2021-08-16,1571.11
2021-08-17,1535.68
2021-08-18,1527.47
2021-08-19,1503.34
2021-08-20,1489.29
2021-08-23,1518.48
2021-08-24,1510.62
2021-08-25,1505.84
2021-08-26,1513.60
2021-08-27,1553.85
2021-08-30,1550.75
2021-08-31,1520.67
2021-09-01,1513.20
2021-09-02,1511.30
2021-09-03,1523.69
2021-09-06,1508.33
2021-09-07,1506.11
2021-09-08,1509.87
2021-09-09,1526.40
2021-09-10,1563.76
2021-09-13,1547.73
2021-09-14,1552.94
2021-09-15,1543.48
2021-09-16,1527.73
2021-09-17,1538.60
2021-09-20,1515.97
2021-09-21,1527.61
2021-09-22,1519.60
2021-09-23,1505.12
2021-09-24,1508.02
2021-09-27,1512.76
2021-09-28,1515.27
2021-09-29,1510.82
2021-09-30,1510.02
2021-10-01,1465.50
2021-10-04,1452.28
2021-10-05,1436.88
2021-10-06,1400.76
2021-10-07,1372.55
2021-10-08,1390.93
2021-10-11,1374.63
2021-10-12,1372.80
2021-10-13,1386.53
2021-10-14,1365.51
2021-10-15,1362.46
2021-10-18,1374.83
2021-10-19,1364.78
2021-10-20,1373.08
2021-10-21,1372.34
2021-10-22,1380.88
2021-10-25,1391.48
2021-10-26,1375.44
2021-10-27,1375.31
2021-10-28,1384.81
2021-10-29,1394.13
2021-11-01,1384.67
2021-11-02,1385.18
2021-11-03,1381.45
2021-11-04,1372.66
2021-11-05,1366.61
2021-11-08,1396.46
2021-11-09,1377.39
2021-11-10,1342.75
2021-11-11,1360.81
2021-11-12,1347.08
2021-11-15,1356.71
2021-11-16,1371.62
2021-11-17,1371.21
2021-11-18,1400.41
2021-11-19,1379.83
2021-11-22,1387.85
2021-11-23,1388.57
2021-11-24,1402.59
2021-11-25,1397.45
2021-11-26,1405.28
2021-11-29,1414.31
2021-11-30,1396.09
2021-12-01,1380.28
2021-12-02,1384.76
2021-12-03,1397.54
2021-12-06,1417.03
2021-12-07,1435.16
2021-12-08,1439.60
2021-12-09,1420.38
2021-12-10,1447.11
2021-12-13,1435.24
2021-12-14,1443.52
2021-12-15,1431.13
2021-12-16,1415.63
2021-12-17,1422.39
2021-12-20,1398.26
2021-12-21,1404.15
2021-12-22,1380.72
2021-12-23,1382.40
2021-12-24,1350.75
2021-12-27,1324.51
2021-12-28,1332.20
2021-12-29,1304.36
2021-12-30,1296.06
2021-12-31,1297.03
2022-01-03,1318.76
2022-01-04,1323.78
2022-01-05,1328.78
2022-01-06,1329.12
2022-01-07,1324.52
2022-01-10,1329.03
2022-01-11,1314.09
2022-01-12,1340.03
2022-01-13,1321.76
2022-01-14,1306.47
2022-01-17,1287.39
2022-01-18,1276.73
2022-01-19,1275.79
2022-01-20,1283.88
2022-01-21,1263.57
2022-01-24,1255.04
2022-01-25,1234.88
2022-01-26,1226.70
2022-01-27,1215.84
2022-01-28,1206.08
2022-01-31,1198.43
2022-02-01,1183.02
2022-02-02,1168.62
2022-02-03,1164.38
2022-02-04,1182.86
2022-02-07,1170.22
2022-02-08,1196.49
2022-02-09,1227.53
2022-02-10,1223.55
2022-02-11,1232.05
2022-02-14,1227.08
2022-02-15,1226.27
2022-02-16,1231.17
2022-02-17,1263.52
2022-02-18,1276.64
2022-02-21,1297.77
2022-02-22,1299.99
2022-02-23,1314.05
2022-02-24,1284.39
2022-02-25,1284.09
2022-02-28,1282.47
2022-03-01,1274.03
2022-03-02,1271.46
2022-03-03,1265.99
2022-03-04,1273.88
2022-03-07,1280.31
2022-03-08,1287.35
2022-03-09,1285.60
2022-03-10,1284.92
2022-03-11,1299.82
2022-03-14,1301.80
2022-03-15,1304.26
2022-03-16,1304.45
2022-03-17,1284.74
2022-03-18,1278.28
2022-03-21,1263.35
2022-03-22,1276.04
2022-03-23,1279.07
2022-03-24,1286.69
2022-03-25,1278.55
2022-03-28,1278.96
2022-03-29,1295.72
2022-03-30,1292.84
2022-03-31,1286.08
2022-04-01,1277.93
2022-04-04,1281.24
2022-04-05,1289.82
2022-04-06,1282.87
2022-04-07,1271.69
2022-04-08,1300.13
2022-04-11,1313.61
2022-04-12,1307.63
2022-04-13,1317.70
2022-04-14,1341.06
2022-04-15,1339.24
2022-04-18,1334.17
2022-04-19,1344.24
2022-04-20,1327.95
2022-04-21,1317.76
2022-04-22,1308.88
2022-04-25,1318.58
2022-04-26,1346.33
2022-04-27,1367.20
2022-04-28,1373.33
2022-04-29,1363.25
2022-05-02,1365.69
2022-05-03,1351.55
2022-05-04,1343.06
2022-05-05,1334.00
2022-05-06,1323.60
2022-05-09,1310.73
2022-05-10,1311.37
2022-05-11,1309.80
2022-05-12,1304.22
2022-05-13,1306.26
2022-05-16,1315.91
2022-05-17,1295.37
2022-05-18,1306.72
2022-05-19,1317.28
2022-05-20,1317.39
2022-05-23,1330.11
2022-05-24,1354.79
2022-05-25,1328.13
2022-05-26,1322.39
2022-05-27,1338.60
2022-05-30,1310.65
2022-05-31,1315.06
2022-06-01,1302.68
2022-06-02,1289.82
2022-06-03,1297.06
2022-06-06,1295.41
2022-06-07,1296.90
2022-06-08,1317.67
2022-06-09,1320.64
2022-06-10,1313.96
2022-06-13,1297.69
2022-06-14,1264.58
2022-06-15,1264.29
2022-06-16,1259.71
2022-06-17,1266.65
2022-06-20,1250.37
2022-06-21,1269.50
2022-06-22,1282.01
2022-06-23,1293.62
2022-06-24,1289.78
2022-06-27,1279.79
2022-06-28,1267.83
2022-06-29,1267.50
2022-06-30,1267.69
2022-07-01,1243.56
2022-07-04,1233.00
2022-07-05,1224.09
2022-07-06,1246.02
2022-07-07,1231.41
2022-07-08,1236.76
2022-07-11,1257.21
2022-07-12,1256.70
2022-07-13,1232.25
2022-07-14,1228.77
2022-07-15,1219.18
2022-07-18,1201.64
2022-07-19,1199.60
2022-07-20,1189.49
2022-07-21,1180.44
2022-07-22,1184.40
2022-07-25,1201.41
2022-07-26,1194.86
2022-07-27,1186.66
2022-07-28,1181.52
2022-07-29,1187.29
2022-08-01,1177.53
2022-08-02,1203.97
2022-08-03,1193.93
2022-08-04,1193.93
2022-08-05,1199.01
2022-08-08,1220.68
2022-08-09,1233.82
2022-08-10,1221.55
2022-08-11,1218.43
2022-08-12,1207.44
2022-08-15,1172.94
2022-08-16,1173.62
2022-08-17,1179.06
2022-08-18,1184.30
2022-08-19,1175.00
2022-08-22,1183.18
2022-08-23,1171.76
2022-08-24,1198.69
2022-08-25,1238.21
2022-08-26,1237.96
2022-08-29,1256.24
2022-08-30,1249.16
2022-08-31,1239.49
2022-09-01,1231.93
2022-09-02,1233.98
2022-09-05,1256.69
2022-09-06,1269.57
2022-09-07,1266.77
2022-09-08,1268.76
2022-09-09,1281.64
2022-09-12,1281.50
2022-09-13,1288.46
2022-09-14,1261.90
2022-09-15,1261.44
2022-09-16,1272.62
2022-09-19,1294.98
2022-09-20,1284.03
2022-09-21,1268.68
2022-09-22,1274.49
2022-09-23,1266.79
2022-09-26,1275.91
2022-09-27,1265.47
2022-09-28,1246.86
2022-09-29,1246.00
2022-09-30,1237.70
2022-10-03,1227.67
2022-10-04,1217.43
2022-10-05,1206.63
2022-10-06,1185.09
2022-10-07,1185.40
2022-10-10,1184.64
2022-10-11,1191.41
2022-10-12,1199.85
2022-10-13,1169.85
2022-10-14,1177.79
2022-10-17,1191.99
2022-10-18,1163.40
2022-10-19,1188.60
2022-10-20,1178.00
2022-10-21,1190.72
2022-10-24,1198.58
2022-10-25,1216.96
2022-10-26,1225.50
2022-10-27,1232.45
2022-10-28,1219.38
2022-10-31,1240.82
2022-11-01,1257.44
2022-11-02,1264.48
2022-11-03,1274.58
2022-11-04,1251.45
2022-11-07,1262.33
2022-11-08,1278.38
2022-11-09,1259.52
2022-11-10,1259.51
2022-11-11,1257.73
2022-11-14,1267.76
2022-11-15,1289.11
2022-11-16,1272.69
2022-11-17,1277.02
2022-11-18,1281.94
2022-11-21,1280.49
2022-11-22,1279.58
2022-11-23,1299.81
2022-11-24,1287.84
2022-11-25,1283.58
2022-11-28,1272.77
2022-11-29,1242.04
2022-11-30,1210.30
2022-12-01,1216.99
2022-12-02,1240.14
2022-12-05,1243.38
2022-12-06,1260.09
2022-12-07,1241.22
2022-12-08,1241.14
2022-12-09,1244.14
2022-12-12,1237.68
2022-12-13,1210.94
2022-12-14,1222.99
2022-12-15,1213.92
2022-12-16,1224.58
2022-12-19,1242.40
2022-12-20,1272.73
2022-12-21,1279.53
2022-12-22,1282.41
2022-12-23,1263.86
2022-12-26,1265.01
2022-12-27,1272.95
2022-12-28,1280.69
2022-12-29,1240.83
2022-12-30,1218.49
2023-01-02,1197.06
2023-01-03,1203.59
2023-01-04,1197.65
2023-01-05,1178.61
2023-01-06,1174.01
2023-01-09,1160.07
2023-01-10,1163.67
2023-01-11,1166.54
2023-01-12,1177.66
2023-01-13,1157.26
2023-01-16,1152.09
2023-01-17,1146.50
2023-01-18,1150.87
2023-01-19,1145.16
2023-01-20,1168.11
2023-01-23,1170.01
2023-01-24,1166.50
2023-01-25,1147.54
2023-01-26,1150.31
2023-01-27,1124.11
2023-01-30,1124.99
2023-01-31,1115.87
2023-02-01,1097.55
2023-02-02,1103.22
2023-02-03,1100.96
2023-02-06,1108.49
2023-02-07,1111.20
2023-02-08,1122.39
2023-02-09,1114.41
2023-02-10,1144.36
2023-02-13,1143.66
2023-02-14,1155.83
2023-02-15,1165.32
2023-02-16,1180.28
2023-02-17,1177.32
2023-02-20,1174.30
2023-02-21,1158.69
2023-02-22,1147.43
2023-02-23,1143.75
2023-02-24,1131.30
2023-02-27,1119.29
2023-02-28,1133.59
2023-03-01,1119.92
2023-03-02,1118.94
2023-03-03,1101.04
2023-03-06,1113.56
2023-03-07,1117.76
2023-03-08,1117.15
2023-03-09,1117.16
2023-03-10,1150.50
2023-03-13,1169.49
2023-03-14,1165.68
2023-03-15,1150.64
2023-03-16,1162.10
2023-03-17,1180.32
2023-03-20,1173.09
2023-03-21,1172.64
2023-03-22,1170.88
2023-03-23,1180.06
2023-03-24,1180.59
2023-03-27,1172.75
2023-03-28,1160.83
2023-03-29,1153.36
2023-03-30,1177.82
2023-03-31,1181.54
2023-04-03,1196.66
2023-04-04,1207.21
2023-04-05,1209.28
2023-04-06,1207.37
2023-04-07,1193.48
2023-04-10,1207.85
2023-04-11,1223.50
2023-04-12,1223.94
2023-04-13,1215.66
2023-04-14,1203.95
2023-04-17,1203.47
2023-04-18,1199.32
2023-04-19,1196.95
2023-04-20,1210.40
2023-04-21,1212.42
2023-04-24,1222.62
2023-04-25,1233.72
2023-04-26,1227.29
2023-04-27,1219.06
2023-04-28,1200.09
2023-05-01,1190.43
2023-05-02,1182.97
2023-05-03,1166.36
2023-05-04,1170.44
2023-05-05,1173.19
2023-05-08,1152.63
2023-05-09,1151.45
2023-05-10,1150.06
2023-05-11,1146.31
2023-05-12,1137.72
2023-05-15,1136.36
2023-05-16,1140.47
2023-05-17,1142.32
2023-05-18,1133.58
2023-05-19,1122.92
2023-05-22,1115.78
2023-05-23,1110.47
2023-05-24,1140.74
2023-05-25,1148.01
2023-05-26,1165.73
2023-05-29,1136.68
2023-05-30,1133.92
2023-05-31,1130.84
2023-06-01,1135.22
2023-06-02,1133.25
2023-06-05,1141.94
2023-06-06,1165.04
2023-06-07,1138.76
2023-06-08,1123.87
2023-06-09,1127.36
2023-06-12,1112.05
2023-06-13,1114.07
2023-06-14,1078.61
2023-06-15,1080.37
2023-06-16,1082.97
2023-06-19,1083.15
2023-06-20,1064.26
2023-06-21,1071.91
2023-06-22,1078.88
2023-06-23,1082.14
2023-06-26,1088.41
2023-06-27,1073.80
2023-06-28,1065.23
2023-06-29,1059.36
2023-06-30,1055.47
2023-07-03,1051.75
2023-07-04,1059.37
2023-07-05,1032.27
2023-07-06,1054.09
2023-07-07,1057.67
2023-07-10,1058.79
2023-07-11,1044.13
2023-07-12,1044.84
2023-07-13,1033.69
2023-07-14,1020.09
2023-07-17,1020.16
2023-07-18,1028.02
2023-07-19,1026.96
2023-07-20,1024.53
2023-07-21,1026.64
2023-07-24,1027.44
2023-07-25,1031.63
2023-07-26,1029.20
2023-07-27,1036.71
2023-07-28,1050.82
2023-07-31,1041.91
2023-08-01,1039.69
2023-08-02,1046.42
2023-08-03,1031.62
2023-08-04,1036.92
2023-08-07,1048.79
2023-08-08,1051.27
2023-08-09,1049.67
2023-08-10,1052.06
2023-08-11,1041.95
2023-08-14,1050.29
2023-08-15,1051.92
2023-08-16,1030.89
2023-08-17,1037.70
2023-08-18,1046.54
2023-08-21,1064.18
2023-08-22,1053.88
2023-08-23,1048.36
2023-08-24,1062.06
2023-08-25,1052.14
2023-08-28,1042.89
2023-08-29,1041.71
2023-08-30,1051.85
2023-08-31,1072.61
2023-09-01,1076.69
2023-09-04,1060.80
2023-09-05,1057.55
2023-09-06,1046.92
2023-09-07,1032.07
2023-09-08,1039.66
2023-09-11,1021.48
2023-09-12,1007.84
2023-09-13,1008.06
2023-09-14,1004.18
2023-09-15,999.61
2023-09-18,1008.33
2023-09-19,1020.46
2023-09-20,1015.22
2023-09-21,1020.75
2023-09-22,1010.47
2023-09-25,1013.96
2023-09-26,1019.08
2023-09-27,1014.23
2023-09-28,1011.43
2023-09-29,1014.05
2023-10-02,1016.48
2023-10-03,1036.42
2023-10-04,1059.54
2023-10-05,1060.09
2023-10-06,1068.34
2023-10-09,1077.80
2023-10-10,1082.86
2023-10-11,1093.55
2023-10-12,1072.25
2023-10-13,1071.10
2023-10-16,1075.83
2023-10-17,1100.96
2023-10-18,1092.52
2023-10-19,1105.88
2023-10-20,1106.60
2023-10-23,1107.98
2023-10-24,1110.09
2023-10-25,1112.70
2023-10-26,1153.45
2023-10-27,1164.99
2023-10-30,1172.34
2023-10-31,1192.26
2023-11-01,1184.11
2023-11-02,1182.45
2023-11-03,1187.68
2023-11-06,1182.68
2023-11-07,1200.54
2023-11-08,1170.59
2023-11-09,1154.95
2023-11-10,1171.47
2023-11-13,1170.96
2023-11-14,1187.70
2023-11-15,1186.88
2023-11-16,1190.10
2023-11-17,1214.85
2023-11-20,1196.07
2023-11-21,1192.75
2023-11-22,1183.21
2023-11-23,1175.95
2023-11-24,1188.83
2023-11-27,1188.44
2023-11-28,1186.36
2023-11-29,1164.55
2023-11-30,1175.54
2023-12-01,1185.86
2023-12-04,1182.97
2023-12-05,1165.24
2023-12-06,1153.28
2023-12-07,1131.37
2023-12-08,1122.01
2023-12-11,1107.98
2023-12-12,1117.84
2023-12-13,1117.22
2023-12-14,1108.01
2023-12-15,1140.03
2023-12-18,1158.78
2023-12-19,1167.19
2023-12-20,1164.71
2023-12-21,1185.60
2023-12-22,1182.57
2023-12-25,1194.49
2023-12-26,1177.15
2023-12-27,1165.73
2023-12-28,1137.71
2023-12-29,1138.14
2024-01-01,1123.21
2024-01-02,1133.58
2024-01-03,1127.74
2024-01-04,1125.79
2024-01-05,1117.63
2024-01-08,1104.84
2024-01-09,1117.10
2024-01-10,1103.62
2024-01-11,1106.82
2024-01-12,1104.43
2024-01-15,1107.75
2024-01-16,1093.08
2024-01-17,1117.01
2024-01-18,1125.93
2024-01-19,1110.11
2024-01-22,1119.24
2024-01-23,1131.86
2024-01-24,1119.08
2024-01-25,1126.87
2024-01-26,1119.40
2024-01-29,1135.59
2024-01-30,1144.24
2024-01-31,1145.50
2024-02-01,1132.71
2024-02-02,1126.98
2024-02-05,1151.42
2024-02-06,1119.65
2024-02-07,1127.93
2024-02-08,1121.71
2024-02-09,1133.62
2024-02-12,1150.32
2024-02-13,1173.42
2024-02-14,1160.99
2024-02-15,1152.27
2024-02-16,1156.06
2024-02-19,1136.58
2024-02-20,1103.19
2024-02-21,1115.17
2024-02-22,1107.64
2024-02-23,1090.89
2024-02-26,1086.03
2024-02-27,1096.65
2024-02-28,1111.74
2024-02-29,1120.73
2024-03-01,1123.31
2024-03-04,1099.32
2024-03-05,1105.09
2024-03-06,1113.60
2024-03-07,1110.58
2024-03-08,1124.64
2024-03-11,1155.44
2024-03-12,1148.32
2024-03-13,1162.37
2024-03-14,1145.68
2024-03-15,1141.06
2024-03-18,1134.40
2024-03-19,1138.00
2024-03-20,1144.21
2024-03-21,1161.31
2024-03-22,1170.71
2024-03-25,1185.27
2024-03-26,1181.07
2024-03-27,1191.10
2024-03-28,1200.37
2024-03-29,1179.79
2024-04-01,1191.81
2024-04-02,1189.47
2024-04-03,1183.67
2024-04-04,1171.24
2024-04-05,1166.21
2024-04-08,1152.38
2024-04-09,1163.81
2024-04-10,1172.23
2024-04-11,1171.16
2024-04-12,1157.00
2024-04-15,1149.24
2024-04-16,1148.10
2024-04-17,1142.76
2024-04-18,1130.11
2024-04-19,1152.07
2024-04-22,1137.81
2024-04-23,1142.49
2024-04-24,1135.69
2024-04-25,1122.73
2024-04-26,1120.36
2024-04-29,1097.93
2024-04-30,1090.39
2024-05-01,1060.91
2024-05-02,1062.45
2024-05-03,1043.10
2024-05-06,1031.86
2024-05-07,1016.29
2024-05-08,1020.80
2024-05-09,1050.53
2024-05-10,1051.92
2024-05-13,1062.94
2024-05-14,1080.61
2024-05-15,1083.90
2024-05-16,1088.25
2024-05-17,1114.43
2024-05-20,1125.74
2024-05-21,1115.87
2024-05-22,1085.62
2024-05-23,1095.69
2024-05-24,1081.35
2024-05-27,1104.04
2024-05-28,1110.41
2024-05-29,1102.43
2024-05-30,1083.10
2024-05-31,1093.88
2024-06-03,1107.29
2024-06-04,1102.82
2024-06-05,1118.58
2024-06-06,1109.06
2024-06-07,1087.46
2024-06-10,1102.52
2024-06-11,1110.76
2024-06-12,1114.32
2024-06-13,1139.18
2024-06-14,1150.24
2024-06-17,1146.11
2024-06-18,1132.81
2024-06-19,1134.53
2024-06-20,1137.41
2024-06-21,1135.99
2024-06-24,1134.66
2024-06-25,1123.22
2024-06-26,1147.40
2024-06-27,1164.91
2024-06-28,1173.09
2024-07-01,1181.92
2024-07-02,1175.13
2024-07-03,1210.01
2024-07-04,1202.86
2024-07-05,1223.89
2024-07-08,1254.35
2024-07-09,1244.05
2024-07-10,1223.56
2024-07-11,1228.40
2024-07-12,1236.63
2024-07-15,1245.30
2024-07-16,1224.98
2024-07-17,1221.96
2024-07-18,1212.90
2024-07-19,1210.59
2024-07-22,1179.85
2024-07-23,1164.88
2024-07-24,1159.55
2024-07-25,1168.35
2024-07-26,1162.34
2024-07-29,1170.30
2024-07-30,1171.83
2024-07-31,1157.36
2024-08-01,1145.75
2024-08-02,1132.98
2024-08-05,1126.67
2024-08-06,1130.98
2024-08-07,1145.96
2024-08-08,1130.67
2024-08-09,1133.82
2024-08-12,1120.91
2024-08-13,1117.84
2024-08-14,1110.20
2024-08-15,1105.99
2024-08-16,1094.54
2024-08-19,1089.21
2024-08-20,1113.65
2024-08-21,1100.44
2024-08-22,1107.29
2024-08-23,1113.44
2024-08-26,1108.75
2024-08-27,1099.20
2024-08-28,1085.39
2024-08-29,1087.48
2024-08-30,1086.74
2024-09-02,1061.48
2024-09-03,1049.21
2024-09-04,1036.15
2024-09-05,1030.27
2024-09-06,1038.00
2024-09-09,1049.63
2024-09-10,1071.74
2024-09-11,1081.23
2024-09-12,1083.45
2024-09-13,1086.36
2024-09-16,1074.51
2024-09-17,1059.40
2024-09-18,1072.81
2024-09-19,1074.82
2024-09-20,1063.76
2024-09-23,1041.63
2024-09-24,1040.36
2024-09-25,1055.76
2024-09-26,1070.67
2024-09-27,1059.52
2024-09-30,1067.81
2024-10-01,1055.06
2024-10-02,1034.92
2024-10-03,1050.10
2024-10-04,1029.68
2024-10-07,1027.70
2024-10-08,1013.78
2024-10-09,1007.53
2024-10-10,1004.42
2024-10-11,1011.86
2024-10-14,1008.21
2024-10-15,1030.71
2024-10-16,1023.02
2024-10-17,1012.49
2024-10-18,1003.41
2024-10-21,1005.94
2024-10-22,1020.82
2024-10-23,1029.34
2024-10-24,1018.81
2024-10-25,1045.16
2024-10-28,1027.18
2024-10-29,1043.80
2024-10-30,1020.08
2024-10-31,1033.12
2024-11-01,1037.33
2024-11-04,1037.03
2024-11-05,1049.88
2024-11-06,1046.25
2024-11-07,1020.73
2024-11-08,1015.53
2024-11-11,1007.76
2024-11-12,1011.00
2024-11-13,990.75
2024-11-14,995.39
2024-11-15,1009.76
2024-11-18,998.02
2024-11-19,994.40
2024-11-20,987.19
2024-11-21,976.54
2024-11-22,976.74
2024-11-25,1000.30
2024-11-26,997.26
2024-11-27,988.08
2024-11-28,982.15
2024-11-29,977.33
2024-12-02,963.83
2024-12-03,965.80
2024-12-04,986.70
2024-12-05,986.86
2024-12-06,984.15
2024-12-09,992.77
2024-12-10,993.59
2024-12-11,1001.81
2024-12-12,1016.73
2024-12-13,1028.45
2024-12-16,1015.65
2024-12-17,1054.52
2024-12-18,1062.39
2024-12-19,1067.51
2024-12-20,1077.78
2024-12-23,1060.50
2024-12-24,1061.69
2024-12-25,1074.47
2024-12-26,1078.26
2024-12-27,1086.48
2024-12-30,1075.10
2024-12-31,1073.75
2025-01-01,1064.21
2025-01-02,1067.63
2025-01-03,1092.26
